X,logFC,AveExpr,t,P.Value,adj.P.Val,B
ATP5F1B,-0.082262169,10.22779545,-0.332562431,0.742508646,0.998285169,-4.685551443
C2,0.144826316,8.333761039,0.33248983,0.742562735,0.998285169,-4.68555601
EIF4B,-0.04519696,5.25431204,-0.153772398,0.879274412,0.998285169,-4.685586938
RPL24,-0.082533262,10.77786476,-0.331710873,0.743143155,0.998285169,-4.685604946
TCP1,0.059156396,13.41043005,0.331625369,0.743206876,0.998285169,-4.685610311
ANXA4,0.099002272,11.48344561,0.33066564,0.74392223,0.998285169,-4.685670433
ACO1,-0.045486205,9.210087053,-0.330528874,0.74402419,0.998285169,-4.685678987
TJP1,-0.02357699,5.651733915,-0.1026783,0.91920381,0.998285169,-4.685711037
CAPZB,-0.05076666,10.71473228,-0.329970299,0.744440663,0.998285169,-4.685713886
SPTAN1,0.075999333,7.30530488,0.32960362,0.744714103,0.998285169,-4.685736764
OSBPL9,0.052562205,6.799364022,0.220516153,0.82752534,0.998285169,-4.685750948
FGF2,0.073959548,10.63348935,0.329174775,0.745033944,0.998285169,-4.685763489
CEMIP2,-0.033439478,6.702960352,-0.098708108,0.922317071,0.998285169,-4.68578106
TNPO1,-0.069894758,7.01945636,-0.32879854,0.745314586,0.998285169,-4.685786907
HDLBP,-0.065909574,8.859857364,-0.328726334,0.74536845,0.998285169,-4.685791399
GALK2,0.056947907,7.898718776,0.328619788,0.745447934,0.998285169,-4.685798024
TCEA1,-0.048686065,8.547131136,-0.259818636,0.797446521,0.998285169,-4.685899291
RNASEK,-0.020716983,6.451170306,-0.089635559,0.929436105,0.998285169,-4.685930728
PPFIBP1,-0.023862689,6.549936996,-0.089104984,0.929852629,0.998285169,-4.685939035
ASRGL1,0.062901446,7.567478621,0.326316455,0.747166931,0.998285169,-4.685940742
ITGBL1,0.101704795,8.037140922,0.326284708,0.747190634,0.998285169,-4.685942702
SPIN1,0.074382629,6.940028566,0.257444138,0.799255168,0.998285169,-4.686011917
TERF2,-0.048522654,6.929876897,-0.213033429,0.833284362,0.998285169,-4.686043443
ETFB,0.072880725,6.771930087,0.324146324,0.748787747,0.998285169,-4.686074303
UFL1,0.029381132,7.658511353,0.212227764,0.833905014,0.998285169,-4.686074339
ALDH1L2,0.036441525,7.631414425,0.079693379,0.937244466,0.998285169,-4.686078205
HADHB,-0.061252551,10.24574394,-0.323607124,0.749190647,0.998285169,-4.686107352
RPL26,-0.084426826,9.261795151,-0.323527627,0.749250054,0.998285169,-4.68611222
ANXA3,-0.074438462,8.151095139,-0.323312131,0.749411102,0.998285169,-4.686125411
RPL29,0.019503049,9.646720582,0.073264409,0.942297136,0.998285169,-4.686164359
EIF1B,0.01731286,7.379109787,0.070885168,0.944167678,0.998285169,-4.686194409
PPIL1,0.050654058,8.541171745,0.322177085,0.750259549,0.998285169,-4.686194742
CD81,-0.020659713,6.119901194,-0.066066135,0.947957368,0.998285169,-4.686252236
HM13,-0.016125002,6.851554141,-0.065557897,0.948357122,0.998285169,-4.686258098
PPIA,-0.084944916,12.80055253,-0.320899958,0.751214587,0.998285169,-4.686272465
EIF3J,-0.0543549,7.515194479,-0.32089315,0.75121968,0.998285169,-4.686272879
SLK,0.052415105,7.403105386,0.32057019,0.751461255,0.998285169,-4.686292485
CLTA,-0.098568313,7.160780399,-0.320045346,0.751853896,0.998285169,-4.686324306
SH3GL1,0.060603374,8.379402579,0.320014363,0.751877077,0.998285169,-4.686326183
PRDX3,0.04636865,7.924406003,0.204459991,0.839894614,0.998285169,-4.686366255
CHMP5,0.011759176,7.407600494,0.052735352,0.95844701,0.998285169,-4.686391017
PPM1B,0.060024466,6.807006104,0.203672869,0.840502111,0.998285169,-4.686395233
PGLS,-0.050162059,9.698032905,-0.318415245,0.753073827,0.998285169,-4.68642281
PPP1CA,-0.054047678,7.117391798,-0.318266683,0.75318504,0.998285169,-4.686431763
EEF1E1,0.010873609,7.301058676,0.046509602,0.963348656,0.998285169,-4.686445166
RPS13,-0.071966943,11.55793324,-0.317447714,0.753798217,0.998285169,-4.686481042
SUMO2,0.008379852,9.296276365,0.039270171,0.969050247,0.998285169,-4.686499592
WNK1,0.008524178,5.628701192,0.039116682,0.969171151,0.998285169,-4.686500647
COPE,0.064728,12.4131378,0.31638247,0.754596032,0.998285169,-4.686544954
CHST12,0.071761358,7.297418231,0.199088209,0.844042539,0.998285169,-4.686561808
CAP1,-0.056143013,8.242164156,-0.316086979,0.754817389,0.998285169,-4.686562645
ATL3,0.049641159,6.171145273,0.199050373,0.844071772,0.998285169,-4.686563167
NRBP1,0.043261635,6.341439479,0.198054521,0.844841258,0.998285169,-4.686598845
RAP1GDS1,-0.005487357,5.795351609,-0.019804485,0.984388481,0.998285169,-4.686600383
GPHN,-0.003241187,7.415815052,-0.018624992,0.985318138,0.998285169,-4.686604356
PSMC6,0.054116932,9.158489638,0.315362255,0.755360384,0.998285169,-4.686605965
ALDOC,0.07681133,9.841322285,0.315171824,0.755503084,0.998285169,-4.686617332
YBX1,0.061157723,8.325252672,0.315125749,0.755537612,0.998285169,-4.686620081
PRKACA,0.04181216,6.304178816,0.197235168,0.845474482,0.998285169,-4.686628066
CDC42BPB,0.00056119,7.032896597,0.002998734,0.997635994,0.999063573,-4.686633975
ITM2C,-0.001101236,6.301407624,-0.002585814,0.997961512,0.999063573,-4.686634177
SNAP23,-0.051016845,6.800876534,-0.242962422,0.810310447,0.998285169,-4.68667666
ECHS1,-0.058594246,7.617847831,-0.312963071,0.757158877,0.998285169,-4.686748679
STAT5A,0.028437491,7.085044668,0.193598618,0.848286221,0.998285169,-4.686756306
PRRC1,0.045562045,6.755538401,0.192477002,0.84915386,0.998285169,-4.68679538
PSMC3,0.07649739,9.044820607,0.312156651,0.757763706,0.998285169,-4.686796407
ANXA6,-0.068341833,11.39268125,-0.311675394,0.758124734,0.998285169,-4.686824833
TBCA,-0.040917965,7.889241848,-0.191460949,0.849940009,0.998285169,-4.686830582
PRKCA,0.05517434,8.547532307,0.310933266,0.758681569,0.998285169,-4.686868582
UGGT1,0.034796467,6.86747484,0.189749525,0.851264547,0.998285169,-4.686889457
RPL8,0.068992958,8.911001327,0.309060728,0.760087173,0.998285169,-4.686978514
TXN,0.09045339,12.29331992,0.307568957,0.761207561,0.998285169,-4.687065624
ATP6V1A,0.059184583,8.347902387,0.306903688,0.761707382,0.998285169,-4.687104338
H1-10,-0.087892386,12.62426042,-0.306736493,0.761833014,0.998285169,-4.687114055
TRNT1,0.032702259,6.333326577,0.182672685,0.856746316,0.998285169,-4.68712733
ADRM1,0.044307891,8.252704901,0.306175337,0.762254718,0.998285169,-4.687146628
SEPTIN5,0.018934452,6.325377599,0.076630057,0.939651674,0.998285169,-4.687159076
RPL32,-0.082206553,11.01233338,-0.305395649,0.762840773,0.998285169,-4.687191789
LPAR1,0.085248823,8.809394861,0.305363208,0.762865161,0.998285169,-4.687193666
SEC13,-0.071501363,7.65919638,-0.304803899,0.76328566,0.998285169,-4.687225989
USP39,-0.03146847,5.665188725,-0.179212894,0.859429006,0.998285169,-4.687240351
CDC37,-0.059153114,8.370429813,-0.303899483,0.763965777,0.998285169,-4.687278132
COL1A1,0.115642989,12.49144414,0.303546912,0.764230961,0.998285169,-4.687298418
PRKAR2A,0.065652139,6.563493448,0.303348996,0.764379836,0.998285169,-4.687309796
ATP1B3,-0.115089446,9.030075461,-0.303251121,0.764453461,0.998285169,-4.687315419
EIF3D,-0.051863876,8.082420636,-0.303129905,0.764544649,0.998285169,-4.687322382
SLC44A1,0.047508769,7.401034242,0.176564357,0.861483833,0.998285169,-4.687325419
REELD1,0.062994969,6.749015922,0.302965434,0.764668381,0.998285169,-4.687331824
STOML2,0.078796256,5.542006815,0.302582207,0.764956709,0.998285169,-4.687353806
DNAJB2,-0.044160294,5.801934216,-0.227174192,0.822409352,0.998285169,-4.687357953
RPL18A,-0.073060904,10.60716258,-0.30240153,0.765092657,0.998285169,-4.68736416
DNASE1L3,-0.084783553,8.47100099,-0.175283877,0.862477636,0.998285169,-4.687366094
CSGALNACT1,0.108973758,7.601595162,0.302345655,0.765134701,0.998285169,-4.687367361
MVP,0.083389381,6.709142723,0.30162079,0.765680204,0.998285169,-4.687408832
C1QC,0.086098999,10.07247987,0.301348585,0.765885085,0.998285169,-4.68742438
P02801,-0.090956501,8.832663352,-0.225451737,0.823732109,0.998285169,-4.687429537
ANXA1,0.058953327,13.36567522,0.30083361,0.766272741,0.998285169,-4.687453757
DNM1L,0.087398352,6.534793324,0.299892963,0.766980991,0.998285169,-4.687507289
IKBIP,0.012750754,6.488356091,0.043933296,0.965377474,0.998285169,-4.687508093
H1-0,-0.088304131,12.19257696,-0.299369426,0.767375272,0.998285169,-4.687537012
ENO1,0.045336607,15.66621386,0.299051589,0.76761467,0.998285169,-4.687555031
LOC100060815,-0.067731734,8.270444474,-0.168684202,0.867603413,0.998285169,-4.687571067
H2BC21,-0.076171525,16.5597333,-0.298746895,0.767844191,0.998285169,-4.687572288
RCN1,-0.070639333,6.688510576,-0.220016814,0.827909348,0.998285169,-4.687651865
LGALS4,-0.084800413,7.794367216,-0.297323666,0.768916571,0.998285169,-4.687652665
BUB3,0.037063265,8.256458913,0.296290929,0.769695017,0.998285169,-4.687710752
LEMD2,0.0267853,7.610571637,0.160264908,0.874151063,0.998285169,-4.687821188
ESD,0.063784612,10.61980565,0.293433683,0.771850013,0.998285169,-4.68787042
HEXA,0.054695876,7.751645437,0.291837337,0.773054831,0.998285169,-4.687958963
MRGPRF,0.061678434,7.971822581,0.150692203,0.881606912,0.998285169,-4.688090086
MYADM,-0.086356301,10.5053253,-0.288624072,0.775481762,0.998285169,-4.688135744
PRKAB2,-0.042023593,5.444330628,-0.146529495,0.884852651,0.998285169,-4.688201871
TMEM33,-0.04183034,6.774590739,-0.146259447,0.885063284,0.998285169,-4.688209015
CD55,0.071613487,9.030318802,0.287200472,0.776557735,0.998285169,-4.688213448
SCRG1,0.077800908,7.709139454,0.287091341,0.776640236,0.998285169,-4.688219389
PSMA1,0.047970242,9.433608882,0.28656839,0.777035617,0.998285169,-4.688247827
GNL1,-0.0396762,8.239516982,-0.286204246,0.777310967,0.998285169,-4.688267599
EIF5B,0.029930065,6.796346067,0.143101632,0.887526973,0.998285169,-4.68829158
PGK1.1,0.048729956,15.04515023,0.285474506,0.777862854,0.998285169,-4.688307147
SNU13,0.061562526,8.191822032,0.285466763,0.77786871,0.998285169,-4.688307566
CST3,0.067483193,8.916780844,0.284507991,0.778593993,0.998285169,-4.688359373
CARMIL1,-0.04328268,6.217297395,-0.284110908,0.778894435,0.998285169,-4.688380779
LOC111772179,-0.049201329,7.154231319,-0.283028307,0.779713735,0.998285169,-4.688438991
DPYSL2,0.065470138,11.2377418,0.282582263,0.780051371,0.998285169,-4.68846291
ABCC1,-0.054532263,6.635864485,-0.19791094,0.844952214,0.998285169,-4.688500663
TGFB1,-0.030300606,7.046604148,-0.132082724,0.896132745,0.998285169,-4.688565614
SEPHS1,0.056022843,7.727329774,0.280578407,0.781568753,0.998285169,-4.688569911
ADAMTSL4,-0.062997135,8.734749132,-0.280207256,0.781849897,0.998285169,-4.688589647
EIF4G2,-0.046630341,6.401136243,-0.280072638,0.781951877,0.998285169,-4.688596799
FAM171B,0.090778388,9.466732019,0.279990228,0.782014309,0.998285169,-4.688601175
RAB13,0.050694225,7.770312476,0.279698927,0.782235003,0.998285169,-4.688616636
EIF2A,0.045347789,7.970671209,0.279679564,0.782249673,0.998285169,-4.688617663
PCNA,0.020480079,6.486987858,0.129456463,0.898185829,0.998285169,-4.688627699
GNB1,0.063551922,11.31329715,0.278874037,0.782860052,0.998285169,-4.688660328
CP,-0.076649977,8.604340126,-0.278546847,0.783108018,0.998285169,-4.688677623
LRRC17,0.060128346,7.454253285,0.278219937,0.783355795,0.998285169,-4.688694884
TES,-0.090133413,6.100048768,-0.278178353,0.783387315,0.998285169,-4.688697078
MAN2B1,-0.028872453,7.325192388,-0.123438587,0.902893042,0.998285169,-4.688765272
FABP3,-0.084672672,8.444247446,-0.276627121,0.784563383,0.998285169,-4.688778696
PSMB7,-0.06397815,8.380877254,-0.275694045,0.785271049,0.998285169,-4.688827572
NIPSNAP2,-0.023827618,8.16152332,-0.119391829,0.906060504,0.998285169,-4.688854112
GCA,-0.052226118,7.953849244,-0.273552529,0.786895938,0.998285169,-4.688939133
U2AF2,0.066600295,7.967562752,0.272954255,0.787350059,0.998285169,-4.688970146
CRYZ,-0.054332766,10.7160544,-0.272855148,0.787425294,0.998285169,-4.688975277
ALDH3A2,0.026036056,7.033376376,0.112679238,0.911318058,0.998285169,-4.688994961
CD63,0.044903891,6.86581406,0.112204064,0.911690392,0.998285169,-4.689004623
CHP1,0.036180701,7.434299684,0.183337265,0.856231209,0.998285169,-4.689011452
SORBS2,-0.031546238,7.804683304,-0.110365852,0.913130965,0.998285169,-4.689041618
LOC111767503,0.026825478,7.445034527,0.109579218,0.913747528,0.998285169,-4.689057263
RPS14,-0.072402406,10.0470733,-0.270402945,0.789287503,0.998285169,-4.689101646
ZNF207,-0.041894153,7.354169776,-0.106971745,0.915791662,0.998285169,-4.689108324
RHOA,0.078351073,9.456901768,0.270246913,0.789406037,0.998285169,-4.689109648
ETF1,0.042463624,8.176921864,0.269307325,0.790119935,0.998285169,-4.689157742
TPM4,-0.060075455,9.004142216,-0.268254783,0.790919878,0.998285169,-4.68921142
EMILIN1,0.068229137,11.08169422,0.267712246,0.791332304,0.998285169,-4.689239007
FLNA,-0.075398939,7.652643867,-0.266189784,0.792489982,0.998285169,-4.689316129
SDHA,-0.040679137,6.983327923,-0.265874225,0.792729994,0.998285169,-4.689332059
EEFSEC,-0.070094938,7.465173025,-0.265590663,0.792945686,0.998285169,-4.689346358
SF3A3,0.055776275,7.541738419,0.264050882,0.794117224,0.998285169,-4.689423741
AIMP1,0.101958418,8.348685948,0.263369529,0.794635788,0.998285169,-4.689457841
BPGM,0.05867623,8.158759967,0.262040904,0.795647256,0.998285169,-4.689524085
PPP1CB,-0.023344269,7.76762166,-0.081974826,0.935416205,0.998285169,-4.68953552
MACROH2A2,-0.063756453,8.313390771,-0.261806147,0.795826012,0.998285169,-4.689535755
STARD13,-0.015875692,6.324964285,-0.079916252,0.937034397,0.998285169,-4.68956567
LUC7L3,-0.016178129,6.167246089,-0.077949398,0.93858075,0.998285169,-4.689593761
PRDX4,-0.074724435,9.383343043,-0.260595982,0.796747675,0.998285169,-4.68959575
RTCB,-0.04236446,8.020717765,-0.258854823,0.798074273,0.998285169,-4.689681588
HNRNPL,-0.047775769,8.445172486,-0.258328224,0.798475615,0.998285169,-4.689707437
STX12,-0.013470023,6.579547695,-0.067552785,0.946758605,0.998285169,-4.689730629
PLEKHF1,-0.067383883,7.248328636,-0.257521741,0.799090378,0.998285169,-4.689746924
COL5A2,0.088935389,8.899135385,0.256287892,0.800031168,0.998285169,-4.689807098
SARS1,-0.011360512,7.629703144,-0.060875201,0.952014342,0.998285169,-4.689808229
PDE12,-0.056931492,7.016383294,-0.255868521,0.800351002,0.998285169,-4.689827485
ZC3HAV1L,0.011776406,7.72821789,0.057909148,0.954349569,0.998285169,-4.68984011
ATP5F1A,-0.052677592,10.4385028,-0.254726723,0.801221978,0.998285169,-4.689882826
HMGB3,-0.120551961,7.418578873,-0.254214743,0.801612607,0.998285169,-4.689907561
DNAJC2,0.060360796,6.013767655,0.253919838,0.801837637,0.998285169,-4.689921786
NSF,-0.038914251,7.520711994,-0.253893114,0.80185803,0.998285169,-4.689923074
SRRT,0.046996258,7.883349503,0.253385209,0.802245636,0.998285169,-4.689947533
RRBP1,-0.059101073,9.008495185,-0.252686098,0.802779245,0.998285169,-4.68998112
ADAMTSL5,0.020532513,7.559223966,0.042109872,0.966795173,0.998285169,-4.689983118
ECH1,0.051345266,6.911753688,0.25248389,0.802933602,0.998285169,-4.689990817
SRRM2,-0.009240867,5.914542915,-0.040202825,0.968298066,0.998285169,-4.689997325
PPIL3,-0.083743563,7.83588989,-0.25091885,0.804128565,0.998285169,-4.690065614
FAM98B,0.004322908,7.293877106,0.028908894,0.977200794,0.998285169,-4.690067971
GDF15,-0.009346303,6.219484084,-0.02259548,0.982178902,0.998285169,-4.690097402
NUDC,0.04335736,7.741894996,0.250224984,0.804658512,0.998285169,-4.690098627
VTA1,0.04277178,7.514057831,0.250017601,0.804816921,0.998285169,-4.690108477
COL3A1,0.159756725,13.39802362,0.250012966,0.804820462,0.998285169,-4.690108697
CHMP6,0.003031508,7.064972341,0.017958269,0.985835816,0.998285169,-4.690114424
PDHA1,-0.050553495,8.264538456,-0.249588571,0.805144663,0.998285169,-4.690128828
G6PD,-0.040757019,7.744051348,-0.249576533,0.80515386,0.998285169,-4.690129399
FBXO22,0.001891411,6.42822128,0.010090372,0.992041137,0.999053758,-4.6901344
HCFC1,0.001093954,7.074896452,0.00725309,0.994279017,0.999053758,-4.690138854
PSMB6,0.047254977,9.290966212,0.24744782,0.806780557,0.998285169,-4.690229857
PROC,0.080016812,5.722561224,0.246181495,0.807748667,0.998285169,-4.690289214
GOT1.1,-0.044992517,7.556667951,-0.13921762,0.890558826,0.998285169,-4.690320814
MSN,-0.037787783,9.736077528,-0.243179303,0.810045108,0.998285169,-4.690428731
VDAC1,-0.048835394,9.05424517,-0.24308709,0.810115671,0.998285169,-4.690432989
ERP29,0.074827766,10.13220337,0.24210332,0.810868576,0.998285169,-4.690478321
EMILIN3,0.098971689,7.987694277,0.240897456,0.81179171,0.998285169,-4.690533638
SERPINE2,-0.078909082,11.04843137,-0.240868929,0.811813552,0.998285169,-4.690534943
AP3M1,-0.041073157,7.101727635,-0.239877751,0.81257255,0.998285169,-4.690580202
CFL1,0.049164224,11.01135992,0.23986605,0.812581511,0.998285169,-4.690580735
RRAS,-0.048071565,9.021742072,-0.239108695,0.813161588,0.998285169,-4.69061519
VAPA,-0.059551493,6.789032554,-0.238809079,0.8133911,0.998285169,-4.690628791
LOC102148317,0.065495882,8.78327831,0.238638271,0.813521951,0.998285169,-4.690636538
CFP,-0.066420827,11.16192223,-0.238574479,0.813570822,0.998285169,-4.690639429
GNA13,-0.061267211,11.1159128,-0.237521506,0.814377607,0.998285169,-4.690687048
ADGRG2,-0.08947074,7.771195703,-0.23742227,0.814453652,0.998285169,-4.690691525
LOC100147364,0.050235622,8.553435289,0.237291861,0.814553589,0.998285169,-4.690697406
MYH9,-0.052263918,8.048253119,-0.237186289,0.814634493,0.998285169,-4.690702164
PLCD1,0.04041569,10.07080468,0.235931085,0.815596582,0.998285169,-4.690758577
RNASE4,0.066702941,12.65566889,0.235308352,0.816074004,0.998285169,-4.690786454
COLEC12,0.043018504,8.209948835,0.233939057,0.817124039,0.998285169,-4.690847496
YARS1,-0.046892762,7.447099475,-0.233754968,0.817265234,0.998285169,-4.690855675
PAM,0.071141239,6.537034616,0.233404698,0.817533904,0.998285169,-4.690871221
PRDX2,-0.07807196,10.09717792,-0.233363431,0.817565559,0.998285169,-4.690873051
ITGB1,-0.053884581,8.179240466,-0.232961035,0.817874244,0.998285169,-4.690890879
USP5,0.043914225,7.168009946,0.231464276,0.819022696,0.998285169,-4.690956923
H9GZT5,0.087728278,14.05586972,0.23134262,0.819116061,0.998285169,-4.690962272
HMGB2,-0.075661073,9.975691901,-0.230998803,0.819379936,0.998285169,-4.690977375
SEPTIN2,-0.037713266,9.182767136,-0.230989662,0.819386952,0.998285169,-4.690977777
PDCD6IP,0.038846781,8.869545363,0.229513819,0.82051989,0.998285169,-4.691042352
DNAJB1,0.036834713,8.777400004,0.229055243,0.820872001,0.998285169,-4.691062334
QSOX1,0.048410335,9.472604681,0.228478582,0.821314835,0.998285169,-4.691087404
DSP,0.064312024,7.668468208,0.228083023,0.821618631,0.998285169,-4.691104565
DPYSL3,0.061234017,8.945925301,0.227891657,0.821765613,0.998285169,-4.691112857
AARS1,-0.041666635,7.390423595,-0.227300093,0.822220018,0.998285169,-4.691138445
HNRNPC,0.046115612,10.73217652,0.226991607,0.822457005,0.998285169,-4.691151762
HNRNPH3,0.044382426,7.750126879,0.226302041,0.822986808,0.998285169,-4.691181465
P4HA1,-0.043974557,7.881681788,-0.226283485,0.823001066,0.998285169,-4.691182263
PCBP1,-0.035700021,10.47954542,-0.225947739,0.823259057,0.998285169,-4.691196692
CRYL1,-0.039742721,11.25825435,-0.225751378,0.823409953,0.998285169,-4.691205121
PLEKHA5,-0.036921423,6.719488388,-0.225319159,0.823742119,0.998285169,-4.691223649
PFDN4,-0.01671721,8.381957149,-0.097344134,0.923344297,0.998285169,-4.691233133
DHRS11,-0.051410917,8.524829453,-0.224505736,0.824367339,0.998285169,-4.691258422
AK1,-0.040843091,10.75454415,-0.224325853,0.824505618,0.998285169,-4.691266095
ADIPOQ,0.110098945,8.820319533,0.224321341,0.824509086,0.998285169,-4.691266287
MTA1,-0.062406735,6.841258335,-0.224156397,0.824635887,0.998285169,-4.691273317
GAPDH,0.035411115,14.79037318,0.222649885,0.825794242,0.998285169,-4.69133729
GMPR,-0.074735696,5.971335707,-0.222543611,0.825875971,0.998285169,-4.691341787
LMNB2,-0.042556198,10.01722349,-0.22112731,0.826965359,0.998285169,-4.69140151
RCC2,0.014105381,6.583767774,0.086559793,0.931813118,0.998285169,-4.691415886
RPLP2,0.066862853,9.029983179,0.219930343,0.827886317,0.998285169,-4.691451689
GNA12,-0.010257984,7.229782141,-0.083438771,0.934265609,0.998285169,-4.691464781
NCK2,-0.01920491,6.502589828,-0.083363679,0.934324625,0.998285169,-4.691465936
EWSR1,-0.054697214,7.206341171,-0.218647365,0.828873734,0.998285169,-4.691505175
MMP2,0.064144614,6.972720185,0.217324151,0.829892419,0.998285169,-4.691560012
HNRNPA1,-0.043196573,9.571706644,-0.217248606,0.829950588,0.998285169,-4.691563132
ANXA11,-0.048266105,9.787954925,-0.215892245,0.830995126,0.998285169,-4.691618981
DDAH1,-0.055877566,10.68899865,-0.215335263,0.831424152,0.998285169,-4.691641814
CRK,-0.046547612,7.064153172,-0.215081496,0.831619639,0.998285169,-4.691652198
DSTN,0.036558593,9.671845468,0.212776069,0.833396108,0.998285169,-4.691745975
HPX,-0.077216072,10.52827923,-0.212471336,0.833630991,0.998285169,-4.691758296
SUPT5H,0.010744534,6.077790301,0.061323515,0.951661414,0.998285169,-4.691759862
BAG1,0.038048252,5.890238226,0.211520416,0.834364047,0.998285169,-4.691796629
QKI,-0.043154466,7.227115021,-0.211475093,0.83439899,0.998285169,-4.691798452
C1QA,-0.051925843,8.694251775,-0.21125197,0.834571017,0.998285169,-4.69180742
CAPZA2,0.038444674,9.989077066,0.210817983,0.834905644,0.998285169,-4.691824836
NDNF,0.082216939,10.11500357,0.210806834,0.834914241,0.998285169,-4.691825283
RPL6,0.043877786,12.03476412,0.210750258,0.834957867,0.998285169,-4.691827551
APOA4,-0.083691925,8.606779521,-0.209816007,0.835678344,0.998285169,-4.69186491
VDAC2,-0.042576288,9.62784946,-0.209815318,0.835678875,0.998285169,-4.691864937
APOA2,0.108935741,8.262447149,0.209739562,0.835737303,0.998285169,-4.69186796
U2AF1,-0.054589156,7.889527081,-0.208914283,0.836373875,0.998285169,-4.691900812
NDP,0.028442456,6.744280877,0.046172777,0.963593733,0.998285169,-4.691910006
MTHFD1,-0.033483122,11.12468764,-0.206886726,0.8379383,0.998285169,-4.691980979
RFLNA,0.059240577,6.436062928,0.206337668,0.838362061,0.998285169,-4.692002554
DBI,-0.069213676,9.304195744,-0.205764907,0.838804169,0.998285169,-4.692025
RPS16,-0.045561924,12.05646657,-0.205136764,0.839289089,0.998285169,-4.692049545
BUD31,-0.060631546,7.572835916,-0.204889734,0.839479811,0.998285169,-4.692059178
ATP5PO,-0.057044361,8.447950226,-0.204254064,0.839970633,0.998285169,-4.692083912
STXBP1,-0.040971063,7.681398859,-0.204231983,0.839987684,0.998285169,-4.692084769
GNAI2,-0.049768107,10.58792578,-0.203999054,0.840167553,0.998285169,-4.692093813
RAP1B,-0.046100477,9.365546045,-0.203934036,0.840217763,0.998285169,-4.692096335
C9,0.000309914,8.534518079,0.000990506,0.999218717,0.99955268,-4.692106487
NAPG,-4.26E-05,7.101068667,-0.000189181,0.999850779,0.999850779,-4.692106574
RPL28,-0.058880492,9.9915059,-0.203459732,0.840584057,0.998285169,-4.692114712
APOD,0.103211291,10.00832881,0.202731306,0.841146676,0.998285169,-4.692142851
CLTB,-0.045391288,7.632687412,-0.202410174,0.841394738,0.998285169,-4.692155225
H2AC19,0.06045898,17.02618567,0.200807214,0.842633213,0.998285169,-4.692216698
PDCD10,-0.035292847,8.435797774,-0.200248227,0.843065195,0.998285169,-4.692238021
RPL13,-0.047627377,11.9879186,-0.199369123,0.843744661,0.998285169,-4.692271436
TAGLN2,0.055590377,9.466084674,0.19899862,0.844031063,0.998285169,-4.692285475
SERPINH1,0.064570174,8.8224488,0.197735404,0.845007706,0.998285169,-4.692333145
LOC100066977,-0.038500302,6.392300458,-0.197158454,0.845453854,0.998285169,-4.692354817
SGTA,-0.048304856,7.247383965,-0.197129176,0.845476496,0.998285169,-4.692355915
PPP2R2A,-0.035701539,6.846994635,-0.195942171,0.846394563,0.998285169,-4.692400298
DDAH2,-0.057546107,8.245721999,-0.195690341,0.846589365,0.998285169,-4.69240968
ETFA,-0.053644436,7.756052399,-0.194987161,0.84713336,0.998285169,-4.692435813
LOC111772161,0.03931638,8.742548108,0.194698073,0.847357026,0.998285169,-4.69244653
SEC24D,0.040586853,7.95113091,0.194435643,0.847560079,0.998285169,-4.692456245
HMGN1,-0.045762326,6.211784182,-0.194417198,0.847574352,0.998285169,-4.692456927
GPX3,0.048768599,9.626384545,0.193808597,0.848045295,0.998285169,-4.692479404
MVB12A,-0.034842745,7.629339291,-0.19357264,0.848227897,0.998285169,-4.6924881
FBXO2,-0.044611372,8.630781535,-0.193554318,0.848242077,0.998285169,-4.692488775
PSMD8,-0.035802569,7.83139464,-0.192048791,0.849407381,0.998285169,-4.692544005
PRDX1,0.043316828,13.04101561,0.191867556,0.849547684,0.998285169,-4.692550624
HNRNPD,-0.026922295,10.63567595,-0.190746809,0.850415422,0.998285169,-4.692591422
TCN2,0.04845881,8.999442787,0.190465093,0.85063357,0.998285169,-4.692601639
QDPR,-0.036939699,8.674825373,-0.190462815,0.850635334,0.998285169,-4.692601722
SNRNP70,0.039249866,9.246991513,0.189768108,0.851173338,0.998285169,-4.692626854
ALDH1L1,0.039498632,8.726493775,0.188477809,0.852172784,0.998285169,-4.692673291
C3,-0.066015428,11.3610347,-0.187186368,0.853173367,0.998285169,-4.692719452
PFDN1,0.047635617,7.993973416,0.186692498,0.853556075,0.998285169,-4.692737022
NAGA,-0.045448092,7.794657144,-0.186598536,0.853628892,0.998285169,-4.69274036
NUCKS1,0.060440479,7.224129314,0.186566507,0.853653714,0.998285169,-4.692741497
ACAN,-0.042101954,16.83483158,-0.184838408,0.854993167,0.998285169,-4.692802571
PHB2,-0.035168742,8.994101114,-0.183767937,0.855823116,0.998285169,-4.692840119
MBNL1,-0.039438447,8.099600341,-0.183681251,0.855890332,0.998285169,-4.69284315
RPL34,0.050501278,9.714182984,0.18357807,0.855970339,0.998285169,-4.692846757
RPS10,0.040052539,9.53934759,0.183068134,0.856365773,0.998285169,-4.692864549
SND1,0.033491557,10.35522337,0.181980481,0.85720933,0.998285169,-4.692902334
RPS25,-0.042536579,13.16059902,-0.18107886,0.857908737,0.998285169,-4.692933486
PTMA,0.06065408,6.907848956,0.180636059,0.85825227,0.998285169,-4.692948729
GLA,-0.043231567,8.221794819,-0.180107854,0.8586621,0.998285169,-4.692966864
PSMD1,-0.027016531,7.521813422,-0.178986675,0.859532147,0.998285169,-4.693005182
